ORIGIN_AIRPORT_ID,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
15416,"Tuzla, Bosnia and Herzegovina: Tuzla Airport",0.0,0.0,
15417,"South Andos, The Bahamas: Congo Town",0.0,0.0,
15418,"Trabzon, Turkey: Trabzon Airport",0.0,0.0,
15419,"Adana, Turkey: Incirlik AB",0.0,0.0,
15420,"Ua Huka, French Polynesia: Ua Huka Airport",0.0,0.0,
15421,"Narsarsuaq, Greenland: Narsarsuaq Airport",0.0,0.0,
15422,"Guam, TT: Andersen AFB",0.0,0.0,
15423,"San Juan, Argentina: San Juan Airport",0.0,0.0,
15424,"Samburu, Kenya: Samburu Airport",0.0,0.0,
15425,"Uaxactun, Guatemala: Uaxactun Airport",0.0,0.0,
15426,"Uberaba, Brazil: Mario de Almeida Franco",0.0,0.0,
15427,"Chatham, MA: Chatham Municipal",0.0,0.0,
15428,"Ube, Japan: Yamaguchi Ube",0.0,0.0,
15429,"Ubon Ratchathani, Thailand: Ubon Ratchathani Airport",0.0,0.0,
15430,"Columbus, MS: Columbus-Lowndes County",0.0,0.0,
15431,"Utica/Rome, NY: Oneida County",0.0,0.0,
15433,"Union City, TN: Everett-Stewart Regional",0.0,0.0,
15434,"Bermuda Dunes, CA: Bermuda Dunes Airport",0.0,0.0,
15435,"Darlington, SC: Darlington County",0.0,0.0,
15436,"Uberlandia, Brazil: Uberlandia Airport",0.0,0.0,
15437,"Udaipur, India: Maharana Pratap",0.0,0.0,
15438,"Quelimane, Mozambique: Quelimane Airport",0.0,0.0,
15439,"Kumejima, Japan: Kumejima Airport",0.0,0.0,
15440,"Waukesha, WI: Waukesha County",0.0,0.0,
15441,"Quetta, Pakistan: Samungli International",0.0,0.0,
15442,"Ufa, Russia: Ufa Airport",0.0,0.0,
15443,"Ugashik, AK: Ugashik Airport",0.0,0.0,
15444,"Pilot Point, AK: Ugashik Bay",0.0,0.0,
15445,"Urgench, Uzbekistan: Urgench Airport",0.0,0.0,
15446,"Uganik, AK: Uganik Airport",9.0,9.0,AK
15447,"Waukegan, IL: Waukegan National",0.0,0.0,
15448,"Ugashik, AK: Ugashik Airport",24.0,12.0,AK
15449,"Uherske Hradiste, Czech Republic: Uherske Hradiste Airport",0.0,0.0,
15450,"Upper Heyford, United Kingdom: Upper Heyford Airport",0.0,0.0,
15451,"Quibdo, Colombia: El Carano",0.0,0.0,
15452,"Qui Nhon, Vietnam: Phu Cat",0.0,0.0,
15453,"Utila Island, Honduras: Utila Island Hond.",0.0,0.0,
15454,"Quincy, IL: Quincy Regional-Baldwin Field",158.0,305.0,IL
15455,"Quito, Ecuador: Old Mariscal Sucre International",0.0,0.0,
15456,"Quimper, France: Quimper Pluguffan",0.0,0.0,
15457,"Kobe Honshu Island, Japan: Kobe",0.0,0.0,
15458,"Ukiah, CA: Ukiah Municipal",0.0,0.0,
15459,"San Julian, Argentina: San Julian Airport",0.0,0.0,
15460,"Santiago, Chile: Los Cerrillos",0.0,0.0,
15461,"Ulithi, Federated States of Micronesia: Ulithi Airport",0.0,0.0,
15462,"New Ulm, MN: New Ulm Municipal",0.0,0.0,
15463,"Ulaanbaator, Mongolia: Buyant Ukhaa International",0.0,0.0,
15464,"Tulua, Colombia: Heriberto Gil Martinez",0.0,0.0,
15465,"Ulysses, KS: Ulysses Airport",0.0,0.0,
15466,"Ulyanovsk, Russia: Ulyanovsk Vostochny",0.0,0.0,
15467,"Umnak, AK: North Shore",0.0,0.0,
15468,"Uummannaq, Greenland: Uummannaq Airport",0.0,0.0,
15469,"Umea, Sweden: Umea Airport",0.0,0.0,
15470,"Summit, AK: Summit Airport",0.0,0.0,
15471,"Woomera, Australia: Woomera Airport",0.0,0.0,
15472,"Umiat, AK: Umiat Airport",0.0,0.0,
15473,"Umuarama, Brazil: Orlando de Carvalho",0.0,0.0,
15475,"Konduz, Afghanistan: Kunduz",0.0,0.0,
15476,"Kiunga, Papua New Guinea: Kiunga Airport",0.0,0.0,
15477,"Union Island, Saint Vincent and the Grenadines: Union Island Airport",0.0,0.0,
15478,"Unalakleet, AK: Unalakleet Airport",203.0,201.0,AK
15479,"Umnak, AK: Umnak Airport",0.0,0.0,
15480,"Unst, United Kingdom: Unst Airport",0.0,0.0,
15481,"Oxford, MS: University-Oxford",0.0,0.0,
15482,"Ujung Pandang, Indonesia: Hasanuddin",0.0,0.0,
15483,"Uruapan, Mexico: Uruapan Airport",0.0,0.0,
15484,"Upolo Point, HI: Upolu",0.0,0.0,
15485,"Queens, AK: The Queens",0.0,0.0,
15486,"Uralsk, Kazakhstan: Uralsk Airport",0.0,0.0,
15487,"Urubupunga, Brazil: Urubupunga Airport",0.0,0.0,
15488,"Urumqi, China: Diwopu International",0.0,0.0,
15489,"Uruguaiana, Brazil: Rubem Berta",0.0,0.0,
15490,"Boos, France: Rouen Vallee de Seine",0.0,0.0,
15491,"Surat Thani, Thailand: Surat Thani Airport",0.0,0.0,
15492,"Gurayat, Saudi Arabia: Guriat",0.0,0.0,
15493,"Ushuaia, Argentina: Islas Malvinas",0.0,0.0,
15494,"Usibelli, AK: Usi Belli Coal Mine",0.0,0.0,
15495,"Koh Samui, Thailand: Samui",0.0,0.0,
15496,"Ulsan, South Korea: Ulsan Airport",0.0,0.0,
15497,"St. Augustine, FL: Northeast Florida Regional",0.0,0.0,
15498,"Heber, UT: Heber Valley",0.0,0.0,
15499,"Muttaburra, Australia: Muttaburra Airport",0.0,0.0,
15500,"Udon Thani, Thailand: Udon Thani Airport",0.0,0.0,
15501,"Utirik, Marshall Islands: Utirik Island",0.0,0.0,
15502,"Tunica, MS: Tunica Municipal",0.0,0.0,
15503,"Upington, South Africa: Upington International",0.0,0.0,
15504,"Utopia, AK: Indian Mountain LRRS",0.0,0.0,
15505,"Utapao, Thailand: U-Tapao Pattaya International",0.0,0.0,
15506,"Mthatha, South Africa: Mthatha Airport",0.0,0.0,
15507,"Queenstown, South Africa: Queenstown Airport",0.0,0.0,
15508,"Kuparuk, AK: North Kuparuk",0.0,0.0,
15509,"Yuzhno-Sakhalinsk, Russia: Khomutovo",0.0,0.0,
15510,"Manumu, Papua New Guinea: Manumu Airport",0.0,0.0,
15511,"Uvalde, TX: Garner Field",0.0,0.0,
15512,"Ouvea, New Caledonia: Ouvea Ouloup",0.0,0.0,
15513,"St. Lucia, Saint Lucia: Hewanorra International",0.0,0.0,
15514,"Kharja, Egypt: New Valley",0.0,0.0,
15515,"Lik Camp, AK: Lik Camp Airport",0.0,0.0,
15516,"Fassberg, Germany: Fassberg Airport",0.0,0.0,
15517,"Hawley, MN: Hawley Municipal",0.0,0.0,
15518,"Chowchilla, CA: Chowchilla Airport",0.0,0.0,
15519,"Faulkton, SD: Faulkton Municipal",0.0,0.0,
15520,"St. Anthony, ID: Stanford Field",0.0,0.0,
15521,"Dutch John, UT: Dutch John Airport",0.0,0.0,
15522,"Kiev, Ukraine: Antonov 2 International",0.0,0.0,
15523,"Calder Bay, AK: Calder Bay Airport",0.0,0.0,
15524,"Richmond, KY: Central Kentucky Regional",0.0,0.0,
15525,"Petaluma, CA: Petaluma Municipal",0.0,0.0,
15526,"Chariot, AK: Chariot Airport",0.0,0.0,
15527,"47-Mile Mine, AK: 47-Mile Mine Airport",0.0,0.0,
15528,"Prestonsburg, KY: Big Sandy Regional",0.0,0.0,
15529,"Fitchburg, MA: Fitchburg Municipal",0.0,0.0,
15530,"Bay St. Louis, MS: Stennis International",0.0,0.0,
15531,"Gilze-Rijen, Netherlands: Gilze-Rijen Airport",0.0,0.0,
15532,"Monument Valley, UT: Monument Valley Airport",0.0,0.0,
15533,"Cimarron, KS: Cimarron Municipal",0.0,0.0,
15534,"Lorain/Elyria, OH: Lorain County Regional",0.0,0.0,
15535,"Cheboygan, MI: Cheboygan County",0.0,0.0,
15536,"Enterprise, OR: Enterprise Municipal",0.0,0.0,
15537,"Cookeville, TN: Putnam County",0.0,0.0,
15538,"Hot Springs, MT: Hot Springs Airport",0.0,0.0,
15539,"Circle, MT: Circle Town County",0.0,0.0,
15540,"Garrison, ND: Garrison Municipal",0.0,0.0,
15541,"Melilla, Uruguay: Angel S Adami",0.0,0.0,
15543,"Nyala, Sudan: Nyala Airport",0.0,0.0,
15544,"Curuzu Cuatia, Argentina: Curuzu Cuatia Airport",0.0,0.0,
15545,"Emporia, VA: Emporia Greensville Regional",0.0,0.0,
15546,"Chesapeake, VA: Chesapeake Regional",0.0,0.0,
15547,"Marion/Wytheville, VA: Mountain Empire",0.0,0.0,
15548,"Leesburg, VA: Leesburg Executive",0.0,0.0,
15549,"Vaasa, Finland: Vaasa Airport",0.0,0.0,
15550,"Valdosta, GA: Moody AFB",0.0,0.0,
15552,"Valence, France: Valence Chabeuil",0.0,0.0,
15553,"Vanimo, Papua New Guinea: Vanimo Airport",0.0,0.0,
15554,"Chevak, AK: Chevak Airport",114.0,243.0,AK
15555,"Van, Turkey: Van Airport",0.0,0.0,
15556,"Suavanao, Solomon Islands: Suavanao Airport",0.0,0.0,
15557,"Varna, Bulgaria: Varna Airport",0.0,0.0,
15558,"Sivas, Turkey: Sivas Airport",0.0,0.0,
15559,"Vava'u, Tonga: Vava'u International",0.0,0.0,
15561,"Lompoc, CA: Vandenberg Sfb",0.0,0.0,
15562,"Brescia, Italy: Brescia Montichiari",0.0,0.0,
15563,"Visby, Sweden: Visby Airport",0.0,0.0,
15564,"Can Tho, Vietnam: Can Tho International",0.0,0.0,
15565,"View Cove, AK: View Cove Airport",0.0,0.0,
15566,"Venice, Italy: Marco Polo International",0.0,0.0,
15567,"Sao Paulo, Brazil: Viracopos International",0.0,0.0,
15568,"Carora, Venezuela: Carora Airport",0.0,0.0,
15569,"Victoria, TX: Victoria Regional",102.0,235.0,TX
15570,"Victorville, CA: Southern California Logistics",0.0,0.0,
15571,"Ovda, Israel: Ovda Airport",0.0,0.0,
15572,"Vitoria Da Conquista, Brazil: Vitoria Da Conquista Airport",0.0,0.0,
15573,"Valverde, Spain: El Hierro",0.0,0.0,
15574,"Vidalia, GA: Vidalia Regional",0.0,0.0,
15575,"Viedma, Argentina: Viedma Airport",0.0,0.0,
15576,"Valle de la Pascua, Venezuela: Valle de la Pascua Airport",0.0,0.0,
15577,"Villa Dolores, Argentina: Villa Dolores Airport",0.0,0.0,
15578,"Vadso, Norway: Vadso Airport",0.0,0.0,
15579,"Valdez, AK: Valdez Pioneer Field",0.0,0.0,
15581,"Venetie, AK: Venetie Airport",45.0,112.0,AK
15582,"Vernal, UT: Vernal Regional",30.0,317.0,UT
15583,"Versailles, MO: Roy Otten Memorial Airfield",0.0,0.0,
15584,"Veracruz, Mexico: Veracruz International",0.0,0.0,
15585,"Vestmannaeyjar, Iceland: Vestmannaeyjar Airport",0.0,0.0,
15586,"Victoria Falls, Zimbabwe: Victoria Falls International",0.0,0.0,
15587,"Vijayawada, India: Vijayawada Airport",0.0,0.0,
15588,"Vigo, Spain: Vigo Airport",0.0,0.0,
15589,"Las Vegas, NV: North Las Vegas",0.0,0.0,
15590,"Vilhelmina, Sweden: Vilhelmina Airport",0.0,0.0,
15591,"Vichy, France: Vichy Charmeil",0.0,0.0,
15593,"Vicenza, Italy: Vicenza Airport",0.0,0.0,
15594,"Vidin, Bulgaria: Vidin Airport",0.0,0.0,
15595,"Vienna, Austria: Wien Schwechat",0.0,0.0,
15596,"El Vigia, Venezuela: Juan Pablo Perez Alfonzo",0.0,0.0,
15597,"Vichy, MO: Rolla National",0.0,0.0,
15598,"Virgin Gorda, British Virgin Islands: Virgin Gorda Airport",0.0,0.0,
15599,"Kavik River, AK: Kavik River Airport",0.0,0.0,
15600,"Dakhla, Morocco: Dakhla International",0.0,0.0,
15601,"Visalia, CA: Visalia Municipal",0.0,0.0,
15602,"Vitoria, Spain: Vitoria Airport",0.0,0.0,
15603,"Vitoria, Brazil: Eurico de Aguiar Salles",0.0,0.0,
15604,"Moscow, Russia: Vnukovo",0.0,0.0,
15605,"Vicksburg, MS: Vicksburg Municipal",0.0,0.0,
15606,"Valencia, Spain: Valencia Airport",0.0,0.0,
15607,"Valdosta, GA: Valdosta Regional",30.0,416.0,GA
15608,"Port Vila, Vanuatu: Port Vila Airport",0.0,0.0,
15609,"Valladolid, Spain: Valladolid Airport",0.0,0.0,
15610,"Valencia, Venezuela: Arturo Michelena International",0.0,0.0,
15612,"Vallenar, Chile: Vallenar Airport",0.0,0.0,
15613,"Valera, Venezuela: Dr. Antonio Nicolas Briceno",0.0,0.0,
15614,"Villa Mercedes, Argentina: Mercedes",0.0,0.0,
15615,"Venice, FL: Venice Municipal",0.0,0.0,
15616,"Vilnius, Lithuania: Vilnius International",0.0,0.0,
15617,"Varanasi, India: Lal Bahadur Shastri Varanasi International",0.0,0.0,
15618,"Van Nuys, CA: Van Nuys Airport",0.0,0.0,
15619,"Volgograd, Russia: Gumrak",0.0,0.0,
15620,"Camp Douglas, WI: Volk Field",0.0,0.0,
15621,"Volos, Greece: Volos Airport",0.0,0.0,
15622,"Cartersville, GA: Cartersville Airport",0.0,0.0,
15623,"Ondjiva, Angola: Ondjiva Airport",0.0,0.0,
15624,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",573.0,47049.0,FL
15625,"Valparaiso, IN: Porter County Regional",0.0,0.0,
15626,"Vieques, PR: Antonio Rivera Rodriguez",485.0,608.0,PR
15627,"Varadero, Cuba: Juan Gualberto Gomez International",0.0,0.0,
15628,"Vero Beach, FL: Vero Beach Regional",0.0,0.0,
15629,"Virac, Philippines: Virac Airport",0.0,0.0,
15630,"Varkaus, Finland: Varkaus Airport",0.0,0.0,
15631,"Verona, Italy: Verona Villafranca",0.0,0.0,
15632,"Villahermosa, Mexico: Villahermosa International",0.0,0.0,
15633,"Viseu, Portugal: Viseu Airport",0.0,0.0,
15634,"Springfield, VT: Hartness State",0.0,0.0,
15635,"Vasteras, Sweden: Vasteras Airport",0.0,0.0,
15636,"Vientiane, Laos: Wattay International",0.0,0.0,
15637,"Valentine, NE: Miller Field",0.0,0.0,
15638,"Visakhapatnam, India: Visakhapatnam Airport",0.0,0.0,
15639,"Albemarle, NC: Stanly County",0.0,0.0,
15640,"Vancouver, WA: Pearson Field",0.0,0.0,
15641,"Valledupar, Colombia: Alfonso Lopez Pumarejo",0.0,0.0,
15642,"Villavicencio, Colombia: Capt Luis F Gomez Nino",0.0,0.0,
15643,"Santa Cruz, Bolivia: Viru Viru International",0.0,0.0,
15644,"Vastervik, Sweden: Vastervik Airport",0.0,0.0,
15645,"Vladivostok, Russia: Knevichi",0.0,0.0,
15646,"Headland, AL: Headland Municipal",0.0,0.0,
15647,"Myrtle Creek, OR: Myrtle Creek Municipal",0.0,0.0,
15648,"Gallatin, TN: Music City Exec",0.0,0.0,
15649,"Hanford, CA: Hanford Municipal",0.0,0.0,
15650,"Chelan, WA: Lake Chelan",0.0,0.0,
15651,"Custer, SD: Custer County",0.0,0.0,
15652,"Garibaldi, OR: Tillamook",0.0,0.0,
15653,"Midland/Odessa, TX: Odessa Schlemeyer Field",0.0,0.0,
15654,"California City, CA: California City Municipal",0.0,0.0,
15655,"Cameron, SC: McNeil",0.0,0.0,
15656,"Saratoga Springs, NY: Saratoga County",0.0,0.0,
15657,"Bemidji, MN: Nary National Shefland Field",0.0,0.0,
15658,"Weed, CA: Weed Airport",0.0,0.0,
15659,"Parker, AZ: Avi Suquilla",0.0,0.0,
15660,"Arlington, WA: Arlington Municipal",0.0,0.0,
15661,"Bernard, ID: Bernard Usfs",0.0,0.0,
15662,"Lodi, CA: Kingdon Airpark",0.0,0.0,
15663,"Independence, CA: Independence Airport",0.0,0.0,
15664,"Wichita, KS: Colonel James Jabara",0.0,0.0,
15665,"Americus, GA: Jimmy Carter Regional",0.0,0.0,
15668,"Deer Lodge, MT: Deer Lodge-City-County",0.0,0.0,
15669,"Hondo, TX: South Texas Regional at Hondo",0.0,0.0,
15670,"Landsberg Am Lech, Germany: Landsberg-Lech",0.0,0.0,
15671,"Granite Creek Mine, AK: Granite Creek Mine Airport",0.0,0.0,
15672,"Sao Vicente, Cape Verde: Sao Pedro International",0.0,0.0,
15673,"Vaxjo, Sweden: Smaland",0.0,0.0,
15674,"Vryheid, South Africa: Vryheid Airport",0.0,0.0,
15675,"Peru, IL: Illinois Valley Regional",0.0,0.0,
15676,"Marvel Creek Mine, AK: Marvel Creek Mine Airport",0.0,0.0,
15677,"Mitrofania, AK: Mitrofania Airport",0.0,0.0,
15678,"Mush Bay, AK: Mush Bay Airport",0.0,0.0,
15679,"Campbell Lagoon, AK: Campbell Lagoon Airport",0.0,0.0,
15680,"Frazer Lake, AK: Frazer Lake Airport",0.0,0.0,
15681,"Afognak Straits, AK: Afognak Straits Airport",0.0,0.0,
15682,"Moffet Bay, AK: Moffet Bay Airport",0.0,0.0,
15683,"Mineola, TX: Mineola Wisener Field",0.0,0.0,
15684,"Brundidge, AL: Brundidge Municipal",0.0,0.0,
15685,"Payette, ID: Payette Municipal",0.0,0.0,
15687,"Los Alamitos, CA: Los Alamitos AAF",0.0,0.0,
15688,"Jensens Strip, AK: Jensens Strip Airport",0.0,0.0,
15689,"Wildman Creek, AK: Wildman Creek Airport",0.0,0.0,
15690,"Stepovak, AK: Stepovak Airport",0.0,0.0,
15692,"Puale Bay, AK: Puale Bay Airport",0.0,0.0,
15693,"Katmai Bay, AK: Katmai Bay Airport",0.0,0.0,
15694,"Kashvik Bay, AK: Kashvik Bay Airport",0.0,0.0,
15695,"Cinder Mountain, AK: Cinder Mountain Airport",0.0,0.0,
15696,"Hagemeister Island, AK: Hagemeister Island Airport",0.0,0.0,
15697,"Cape Peirce, AK: Cape Peirce Airport",0.0,0.0,
15698,"Cape Greig, AK: Cape Greig Airport",0.0,0.0,
15699,"Kasba Lake, Canada: Kasba Lake Airport",0.0,0.0,
15700,"Katmai Lodge, AK: Katmai Lodge Airport",0.0,0.0,
15701,"South St. Paul, MN: South St. Paul Municipal-Richard E. Fleming Field",0.0,0.0,
15703,"Mansfield, WA: Mansfield Airport",0.0,0.0,
15704,"Burlington, WA: Bayview Farms",0.0,0.0,
15705,"Medical Lake, WA: Isaacson",0.0,0.0,
15706,"Winthrop, WA: Methow Valley State",0.0,0.0,
15707,"Stehekin, WA: Stehekin Seaplane Landing",0.0,0.0,
15708,"Chelan, WA: Chelan Seaplane Landing",0.0,0.0,
15709,"Wales, AK: Wales Airport",36.0,82.0,AK
15710,"Wabag, Papua New Guinea: Wabag Airport",0.0,0.0,
15711,"Andriamena, Madagascar: Andriamena Airport",0.0,0.0,
15712,"Wanganui, New Zealand: Whanganui",0.0,0.0,
15713,"Chincoteague, VA: Wallops Flight Facility",0.0,0.0,
15714,"Warsaw, IN: Warsaw Municipal",0.0,0.0,
15715,"Washington, DC: Washington DC Metropolitan Area",0.0,0.0,
15716,"Waterford, Ireland: Waterford Airport",0.0,0.0,
15717,"Wave Hill, Australia: Wave Hill Old",0.0,0.0,
15718,"Warsaw, Poland: Warsaw Chopin",0.0,0.0,
15720,"Wahai, Indonesia: Wahai Airport",0.0,0.0,
15721,"Stebbins, AK: Stebbins Airport",88.0,163.0,AK
15722,"Commerce/Montebello, CA: Commerce/Montebello Heliport",0.0,0.0,
15723,"Wapenamanda, Papua New Guinea: Wapenamanda Airport",0.0,0.0,
15724,"Woburn, MA: Woburn Airport",0.0,0.0,
15725,"Beaver, AK: Beaver Airport",24.0,51.0,AK
15726,"Big Rapids, MI: Roben-Hood",0.0,0.0,
15727,"Bennettsville, SC: Bennettsville Airport",0.0,0.0,
15728,"Downtown, CA: Downtown Airport",0.0,0.0,
15729,"Castro, Chile: Gamboa",0.0,0.0,
15730,"Whalers Cove Lodge, AK: Whalers Cove Lodge Airport",0.0,0.0,
15731,"Chandalar, AK: Chandalar Lake",0.0,0.0,
15732,"Wide Bay, AK: Wide Bay Airport",0.0,0.0,
15734,"Enid, OK: Enid Woodring Regional",0.0,0.0,
15735,"Windhoek, Namibia: Hosea Kutako International",0.0,0.0,
15736,"Eastsound, WA: Waldron Airstrip",0.0,0.0,
15737,"Winder, GA: Barrow County",0.0,0.0,
15738,"Dashuipo, China: Dashuipo Airport",0.0,0.0,
15739,"Weipa, Australia: Weipa Airport",0.0,0.0,
15740,"Welkom, South Africa: Welkom Airport",0.0,0.0,
15741,"Ketchikan, AK: Ketchikan Waterfront Seaplane Base",204.0,136.0,AK
15744,"Wagga Wagga, Australia: Wagga Wagga Airport",0.0,0.0,
15745,"Walgett, Australia: Walgett Airport",0.0,0.0,
15746,"Bahia Tortugas, Mexico: Bahia Tortugas Airport",0.0,0.0,
15747,"Isle Baltra, Ecuador: Isle Baltra Off-Line Point",0.0,0.0,
15749,"Winchester, VA: Winchester Regional",0.0,0.0,
15750,"Waingapu, Indonesia: Mau Hau",0.0,0.0,
15751,"Frenchville, ME: Northern Aroostook Regional",0.0,0.0,
15754,"Hyder, AK: Hyder Seaplane Base",7.0,1.0,AK
15755,"Whakatane, New Zealand: Whakatane Airport",0.0,0.0,
15756,"Franz Josef, New Zealand: Franz Josef Airport",0.0,0.0,
15758,"Eagle, CO: Vail/Avon",0.0,0.0,
15759,"Wharton, TX: Wharton Regional",0.0,0.0,
15760,"Black River Falls, WI: Black River Falls Area",0.0,0.0,
15761,"Phillips, WI: Price County",0.0,0.0,
15762,"Wilbur, WA: Wilbur Airport",0.0,0.0,
15763,"Wick, United Kingdom: Wick Airport",0.0,0.0,
15766,"Nairobi, Kenya: Nairobi/Wilson",0.0,0.0,
15767,"Winton, Australia: Winton Airport",0.0,0.0,
15768,"Woja, Marshall Islands: Woja Airport",0.0,0.0,
15769,"Lancaster, CA: General William J. Fox Airfield",0.0,0.0,
15772,"Wanaka, New Zealand: Wanaka Airport",0.0,0.0,
15773,"Wakkanai, Japan: Wakkanai Airport",0.0,0.0,
15774,"Aleknagik, AK: Aleknagik New",0.0,0.0,
15775,"Waikoloa Village, HI: Waikoloa Heliport",0.0,0.0,
15776,"Hwange, Zimbabwe: Hwange National Park",0.0,0.0,
15777,"Wakunai, Papua New Guinea: Wakunai Airport",0.0,0.0,
15778,"Walker's Cay, The Bahamas: Walker's",0.0,0.0,
15779,"Philadelphia, PA: Penns Landing Seaplane Base",0.0,0.0,
15781,"Labouchere Bay, AK: Labouchere Bay Airport",0.0,0.0,
15782,"Winfield, KS: Strother Field",0.0,0.0,
15783,"Wellington, New Zealand: Wellington International",0.0,0.0,
15784,"Walaha, Vanuatu: Walaha Airport",0.0,0.0,
15785,"Selawik, AK: Selawik Airport",57.0,127.0,AK
15786,"Waltham, MA: Waltham Hospital Heliport",0.0,0.0,
15787,"Wallis Island, Wallis and Futuna: Wallis Hihifo",0.0,0.0,
15789,"Willows, CA: Willows Glenn County",0.0,0.0,
15790,"Warrnambool, Australia: Warrnambool Airport",0.0,0.0,
15791,"Winnemucca, NV: Winnemucca Municipal",0.0,0.0,
15792,"Mountain Home, AR: Baxter County",0.0,0.0,
15793,"Meyers Chuck, AK: Meyers Chuck Seaplane Base",2.0,0.0,AK
15794,"White Mountain, AK: White Mountain Airport",49.0,138.0,AK
15795,"Mananara, Madagascar: Avaratra",0.0,0.0,
15798,"Napakiak, AK: Napakiak Airport",29.0,12.0,AK
15799,"Wunnumin Lake, Canada: Wunnumin Lake Airport",0.0,0.0,
15800,"Naga, Philippines: Naga Airport",0.0,0.0,
15801,"Windorah, Australia: Windorah Airport",0.0,0.0,
15802,"Nawab Shah, Pakistan: Nawabshah",0.0,0.0,
15804,"Wenzhou, China: Longwan",0.0,0.0,
15805,"Wood River, AK: Wood River Airport",0.0,0.0,
15807,"Willow, AK: Willow Airport",0.0,0.0,
15810,"Wipim, Papua New Guinea: Wipim Airport",0.0,0.0,
15812,"Puerto Williams, Chile: Guardiamarina Zanartu",0.0,0.0,
15813,"Ovid, NY: Ovid Airport",0.0,0.0,
15814,"Mandan, ND: Mandan Regional Lawler Field",0.0,0.0,
15815,"Hamilton, MT: Ravalli County",0.0,0.0,
15816,"Tulelake, CA: Tulelake Municipal",0.0,0.0,
15817,"Dinsmore, CA: Dinsmore Airport",0.0,0.0,
15818,"Rigby, ID: Rigby Airport",0.0,0.0,
15819,"Hesperia, CA: Hesperia Airport",0.0,0.0,
15820,"Dorris, CA: Butte Valley",0.0,0.0,
15821,"Connell, WA: Connell City",0.0,0.0,
15822,"Peard Bay, AK: Peard Bay Airport",0.0,0.0,
15823,"Townsend, MT: Townsend Airport",0.0,0.0,
15824,"Bluff, AK: Bluff Airport",0.0,0.0,
15825,"Lake Charles, LA: Chennault International",0.0,0.0,
15826,"Campbellsville, KY: Taylor County",0.0,0.0,
15827,"Rosamond, CA: Rosamond Skypark",0.0,0.0,
15828,"Oceano, CA: Oceano County",0.0,0.0,
15829,"Fairburn, SD: Custer State Park",0.0,0.0,
15830,"Naknek, AK: Tibbetts",0.0,0.0,
15831,"Poplar, MT: Poplar Municipal",0.0,0.0,
15832,"Bridger, MT: Bridger Municipal",0.0,0.0,
15833,"Portales, NM: Portales Municipal",0.0,0.0,
15835,"David River, AK: David River Airport",0.0,0.0,
15836,"Kiavak, AK: Kiavak Airport",0.0,0.0,
15837,"Port Wakefield, AK: Port Wakefield Airport",0.0,0.0,
15838,"Chignik Lake, AK: Chignik Lake Airport",0.0,0.0,
15839,"Macon, GA: Robins AFB",0.0,0.0,
15840,"Whangarei, New Zealand: Whangarei Airport",0.0,0.0,
15841,"Wrangell, AK: Wrangell Airport",60.0,3883.0,AK
15842,"Fort Dix, NJ: McGuire Field",0.0,0.0,
15843,"Worland, WY: Worland Municipal",0.0,0.0,
15845,"Wroclaw, Poland: Strachowice",0.0,0.0,
15846,"Steamboat Bay, AK: Steamboat Bay Airport",0.0,0.0,
15847,"Washington, PA: Washington County",0.0,0.0,
15848,"Shirley, NY: Brookhaven",0.0,0.0,
15849,"Wasilla, AK: Wasilla Airport",0.0,0.0,
15850,"San Juan, AK: San Juan Airport",0.0,0.0,
15852,"Wiseman, AK: Wiseman Airport",0.0,0.0,
15853,"South Naknek, AK: South Naknek 2",25.0,11.0,AK
15854,"Waspam, Nicaragua: Waspam Airport",0.0,0.0,
15855,"Westerly, RI: Westerly State",335.0,1230.0,RI
15856,"Westsound, WA: Westsound Airport",2.0,4.0,WA
15857,"Shute Harbour/Whitsunday, Australia: Whitsunday Airstrip",0.0,0.0,
15858,"Westport, New Zealand: Westport Airport",0.0,0.0,
15859,"New York, NY: World Trade Center Heliport",0.0,0.0,
15860,"West End, The Bahamas: West End Airport",0.0,0.0,
15861,"Noatak, AK: Noatak Airport",43.0,88.0,AK
15862,"Tuntutuliak, AK: Tuntutuliak Airport",120.0,156.0,AK
15863,"Waddington, United Kingdom: RAF Waddington",0.0,0.0,
15864,"Whiteriver, AZ: Whiteriver Airport",0.0,0.0,
15865,"Tsiroanomandidy, Madagascar: Tsiroanomandidy Airport",0.0,0.0,
15866,"Whittier, AK: Whittier Airport",0.0,0.0,
15867,"Wau, Papua New Guinea: Wau Airport",0.0,0.0,
15868,"Wuhan, China: Tianhe",0.0,0.0,
15869,"Duchesne, UT: Duchesne Municipal",0.0,0.0,
15870,"Ocean Shores, WA: Avco",0.0,0.0,
15871,"Wau, South Sudan: Wau Airport",0.0,0.0,
15872,"Wuxi, China: Shuofang",0.0,0.0,
15873,"Charleston, WV: Mcs-Pad Heliport",0.0,0.0,
15874,"Falls Church, VA: Washington-Virginia",0.0,0.0,
15875,"Walvis Bay, Namibia: Walvis Bay Airport",0.0,0.0,
15877,"Watsonville, CA: Watsonville Municipal",0.0,0.0,
15878,"Manakara, Madagascar: Manakara Airport",0.0,0.0,
15879,"Augusta/Waterville, ME: Waterville Robert Lafleur",0.0,0.0,
15881,"Wasilla, AK: Wasilla Airport",0.0,0.0,
