ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
12953,NY,LGA,"New York, NY: LaGuardia",530,Bombardier CRJ550,0,0,131,1630
12953,NY,LGA,"New York, NY: LaGuardia",724,A220-300 BD-500-1A11,0,0,1955,922
12478,NY,JFK,"New York, NY: John F. Kennedy International",339,Airbus Industrie A330-900,0,0,52,43
12478,NY,JFK,"New York, NY: John F. Kennedy International",724,A220-300 BD-500-1A11,0,0,406,563
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",637,Boeing 777-300/300ER/333ER,0,0,1,2
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",839,Boeing B737 Max 900,0,0,259,315
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",724,A220-300 BD-500-1A11,0,0,447,161
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",530,Bombardier CRJ550,0,0,103,3
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",624,Boeing 767-400/ER,0,0,1,2
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",724,A220-300 BD-500-1A11,0,0,4,145
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",839,Boeing B737 Max 900,0,0,219,310
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",339,Airbus Industrie A330-900,0,0,3,39
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",359,Airbus Industrie A350-900,0,0,73,2
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",839,Boeing B737 Max 900,0,0,7,232
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",889,B787-900 Dreamliner,0,0,1,0
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",723,A200-100 BD-500-1A10,0,0,338,247
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",724,A220-300 BD-500-1A11,0,0,26,71
13303,FL,MIA,"Miami, FL: Miami International",359,Airbus Industrie A350-900,0,0,1,1
15304,FL,TPA,"Tampa, FL: Tampa International",627,Boeing 777-200ER/200LR/233LR,0,0,1,2
15304,FL,TPA,"Tampa, FL: Tampa International",687,Airbus Industrie A330-300/333,0,0,2,1
15304,FL,TPA,"Tampa, FL: Tampa International",696,Airbus Industrie A330-200,0,0,2,0
15304,FL,TPA,"Tampa, FL: Tampa International",723,A200-100 BD-500-1A10,0,0,301,56
15304,FL,TPA,"Tampa, FL: Tampa International",724,A220-300 BD-500-1A11,0,0,288,925
15304,FL,TPA,"Tampa, FL: Tampa International",748,Embraer EMB195,0,0,631,525
15304,FL,TPA,"Tampa, FL: Tampa International",887,B787-800 Dreamliner,0,0,2,1
15304,FL,TPA,"Tampa, FL: Tampa International",889,B787-900 Dreamliner,0,0,1,0
14057,OR,PDX,"Portland, OR: Portland International",839,Boeing B737 Max 900,0,0,398,2158
10693,TN,BNA,"Nashville, TN: Nashville International",626,Boeing 767-300/300ER,0,0,1,1
10693,TN,BNA,"Nashville, TN: Nashville International",669,Bombardier Challenger 604/605,0,0,3,0
10693,TN,BNA,"Nashville, TN: Nashville International",724,A220-300 BD-500-1A11,0,0,79,401
10693,TN,BNA,"Nashville, TN: Nashville International",839,Boeing B737 Max 900,0,0,55,180
10693,TN,BNA,"Nashville, TN: Nashville International",887,B787-800 Dreamliner,0,0,1,0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",449,Dornier 328,0,0,34,51
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",696,Airbus Industrie A330-200,0,0,89,157
11259,TX,DAL,"Dallas, TX: Dallas Love Field",449,Dornier 328,0,0,33,72
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",458,Beechcraft Super King Air,0,0,135,17
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",724,A220-300 BD-500-1A11,0,0,76,159
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",839,Boeing B737 Max 900,0,0,1,59
12264,VA,IAD,"Washington, DC: Washington Dulles International",416,Cessna 208 Caravan,0,0,1830,241
12264,VA,IAD,"Washington, DC: Washington Dulles International",724,A220-300 BD-500-1A11,0,0,3,33
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",441,Aerospatiale/Aeritalia ATR-42,0,0,3,74
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",442,Aerospatiale/Aeritalia ATR-72,0,0,52,111
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",458,Beechcraft Super King Air,0,0,19,0
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",530,Bombardier CRJ550,0,0,1,0
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",724,A220-300 BD-500-1A11,0,0,11,34
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",748,Embraer EMB195,0,0,223,117
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",889,B787-900 Dreamliner,0,0,1,0
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",724,A220-300 BD-500-1A11,0,0,10,637
14893,CA,SMF,"Sacramento, CA: Sacramento International",839,Boeing B737 Max 900,0,0,438,452
13796,CA,OAK,"Oakland, CA: Metro Oakland International",626,Boeing 767-300/300ER,0,0,1,1
13796,CA,OAK,"Oakland, CA: Metro Oakland International",889,B787-900 Dreamliner,0,0,1,0
13198,MO,MCI,"Kansas City, MO: Kansas City International",721,Airbus Industrie A321-200n,0,0,6,10
13198,MO,MCI,"Kansas City, MO: Kansas City International",724,A220-300 BD-500-1A11,0,0,3,611
13198,MO,MCI,"Kansas City, MO: Kansas City International",839,Boeing B737 Max 900,0,0,6,80
14908,CA,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",724,A220-300 BD-500-1A11,0,0,2,967
14683,TX,SAT,"San Antonio, TX: San Antonio International",724,A220-300 BD-500-1A11,0,0,112,1042
14683,TX,SAT,"San Antonio, TX: San Antonio International",748,Embraer EMB195,0,0,1,1
14683,TX,SAT,"San Antonio, TX: San Antonio International",887,B787-800 Dreamliner,0,0,1,0
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",687,Airbus Industrie A330-300/333,0,0,4,0
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",724,A220-300 BD-500-1A11,0,0,57,254
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",839,Boeing B737 Max 900,0,0,273,300
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",839,Boeing B737 Max 900,0,0,49,424
12339,IN,IND,"Indianapolis, IN: Indianapolis International",669,Bombardier Challenger 604/605,0,0,1,0
12339,IN,IND,"Indianapolis, IN: Indianapolis International",674,Embraer-135,0,0,207,161
12339,IN,IND,"Indianapolis, IN: Indianapolis International",839,Boeing B737 Max 900,0,0,2,185
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",458,Beechcraft Super King Air,0,0,570,457
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",624,Boeing 767-400/ER,0,0,2,0
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",674,Embraer-135,0,0,131,5
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",887,B787-800 Dreamliner,0,0,1,0
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",624,Boeing 767-400/ER,0,0,1,3
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",678,Embraer 190,0,0,2,0
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",724,A220-300 BD-500-1A11,0,0,2,13
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",623,Boeing 757-300,0,0,1,0
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",634,Boeing 737-900,0,0,2,30
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",748,Embraer EMB195,0,0,65,135
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",442,Aerospatiale/Aeritalia ATR-72,0,0,112,221
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",456,Saab-Fairchild 340/B,0,0,7,0
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",624,Boeing 767-400/ER,0,0,1,0
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",724,A220-300 BD-500-1A11,0,0,42,336
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",441,Aerospatiale/Aeritalia ATR-42,0,0,1,0
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",637,Boeing 777-300/300ER/333ER,0,0,1,0
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",724,A220-300 BD-500-1A11,0,0,287,54
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",887,B787-800 Dreamliner,0,0,2,0
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",674,Embraer-135,0,0,134,5
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",889,B787-900 Dreamliner,0,0,1,0
10529,CT,BDL,"Hartford, CT: Bradley International",530,Bombardier CRJ550,0,0,201,2
10529,CT,BDL,"Hartford, CT: Bradley International",624,Boeing 767-400/ER,0,0,1,0
10529,CT,BDL,"Hartford, CT: Bradley International",696,Airbus Industrie A330-200,0,0,1,0
10529,CT,BDL,"Hartford, CT: Bradley International",721,Airbus Industrie A321-200n,0,0,5,32
10529,CT,BDL,"Hartford, CT: Bradley International",748,Embraer EMB195,0,0,8,122
10529,CT,BDL,"Hartford, CT: Bradley International",839,Boeing B737 Max 900,0,0,25,29
10529,CT,BDL,"Hartford, CT: Bradley International",889,B787-900 Dreamliner,0,0,1,0
10800,CA,BUR,"Burbank, CA: Bob Hope",449,Dornier 328,0,0,16,92
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",624,Boeing 767-400/ER,0,0,1,0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",839,Boeing B737 Max 900,0,0,4,71
13891,CA,ONT,"Ontario, CA: Ontario International",623,Boeing 757-300,0,0,1,0
13891,CA,ONT,"Ontario, CA: Ontario International",675,Embraer-145,0,0,21,87
13891,CA,ONT,"Ontario, CA: Ontario International",723,A200-100 BD-500-1A10,0,0,33,109
13891,CA,ONT,"Ontario, CA: Ontario International",839,Boeing B737 Max 900,0,0,1,170
13871,NE,OMA,"Omaha, NE: Eppley Airfield",678,Embraer 190,0,0,2,0
13871,NE,OMA,"Omaha, NE: Eppley Airfield",687,Airbus Industrie A330-300/333,0,0,1,0
13871,NE,OMA,"Omaha, NE: Eppley Airfield",723,A200-100 BD-500-1A10,0,0,1,0
13871,NE,OMA,"Omaha, NE: Eppley Airfield",839,Boeing B737 Max 900,0,0,1,87
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",456,Saab-Fairchild 340/B,0,0,2,0
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",627,Boeing 777-200ER/200LR/233LR,0,0,1,0
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",724,A220-300 BD-500-1A11,0,0,30,629
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",748,Embraer EMB195,0,0,131,1032
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",839,Boeing B737 Max 900,0,0,1,51
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",887,B787-800 Dreamliner,0,0,1,0
13244,TN,MEM,"Memphis, TN: Memphis International",624,Boeing 767-400/ER,0,0,1,0
14524,VA,RIC,"Richmond, VA: Richmond International",721,Airbus Industrie A321-200n,0,0,6,9
14524,VA,RIC,"Richmond, VA: Richmond International",724,A220-300 BD-500-1A11,0,0,3,389
14524,VA,RIC,"Richmond, VA: Richmond International",748,Embraer EMB195,0,0,167,122
14524,VA,RIC,"Richmond, VA: Richmond International",839,Boeing B737 Max 900,0,0,1,1
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",678,Embraer 190,0,0,96,14
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",724,A220-300 BD-500-1A11,0,0,1,7
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",748,Embraer EMB195,0,0,65,46
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",887,B787-800 Dreamliner,0,0,1,0
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",889,B787-900 Dreamliner,0,0,1,1
14570,NV,RNO,"Reno, NV: Reno/Tahoe International",623,Boeing 757-300,0,0,1,0
14570,NV,RNO,"Reno, NV: Reno/Tahoe International",675,Embraer-145,0,0,197,724
10713,ID,BOI,"Boise, ID: Boise Air Terminal",724,A220-300 BD-500-1A11,0,0,1,19
10713,ID,BOI,"Boise, ID: Boise Air Terminal",839,Boeing B737 Max 900,0,0,58,251
14730,KY,SDF,"Louisville, KY: Louisville Muhammad Ali International",678,Embraer 190,0,0,60,124
14730,KY,SDF,"Louisville, KY: Louisville Muhammad Ali International",723,A200-100 BD-500-1A10,0,0,1,0
14730,KY,SDF,"Louisville, KY: Louisville Muhammad Ali International",748,Embraer EMB195,0,0,158,49
14730,KY,SDF,"Louisville, KY: Louisville Muhammad Ali International",839,Boeing B737 Max 900,0,0,1,4
13931,VA,ORF,"Norfolk, VA: Norfolk International",721,Airbus Industrie A321-200n,0,0,2,10
13931,VA,ORF,"Norfolk, VA: Norfolk International",748,Embraer EMB195,0,0,33,193
13931,VA,ORF,"Norfolk, VA: Norfolk International",839,Boeing B737 Max 900,0,0,1,70
11884,WA,GEG,"Spokane, WA: Spokane International",675,Embraer-145,0,0,7,91
11884,WA,GEG,"Spokane, WA: Spokane International",696,Airbus Industrie A330-200,0,0,1,0
11884,WA,GEG,"Spokane, WA: Spokane International",724,A220-300 BD-500-1A11,0,0,12,134
11884,WA,GEG,"Spokane, WA: Spokane International",839,Boeing B737 Max 900,0,0,127,290
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",530,Bombardier CRJ550,0,0,376,367
15376,AZ,TUS,"Tucson, AZ: Tucson International",723,A200-100 BD-500-1A10,0,0,229,330
15376,AZ,TUS,"Tucson, AZ: Tucson International",724,A220-300 BD-500-1A11,0,0,1,16
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",623,Boeing 757-300,0,0,1,0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",723,A200-100 BD-500-1A10,0,0,1,0
11540,TX,ELP,"El Paso, TX: El Paso International",458,Beechcraft Super King Air,0,0,60,0
11540,TX,ELP,"El Paso, TX: El Paso International",889,B787-900 Dreamliner,0,0,1,1
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",629,Canadair RJ-200ER /RJ-440,0,0,2,0
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",723,A200-100 BD-500-1A10,0,0,3,0
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",623,Boeing 757-300,0,0,3,1
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",721,Airbus Industrie A321-200n,0,0,1,1
15370,OK,TUL,"Tulsa, OK: Tulsa International",678,Embraer 190,0,0,93,57
15370,OK,TUL,"Tulsa, OK: Tulsa International",748,Embraer EMB195,0,0,65,32
10257,NY,ALB,"Albany, NY: Albany International",415,Cessna C208B/Grand Caravan,0,0,1,0
14761,FL,SFB,"Sanford, FL: Orlando Sanford International",722,Airbus Industrie A320-200n,0,0,1,0
14685,GA,SAV,"Savannah, GA: Savannah/Hilton Head International",441,Aerospatiale/Aeritalia ATR-42,0,0,151,130
14685,GA,SAV,"Savannah, GA: Savannah/Hilton Head International",442,Aerospatiale/Aeritalia ATR-72,0,0,9,30
14685,GA,SAV,"Savannah, GA: Savannah/Hilton Head International",456,Saab-Fairchild 340/B,0,0,3,0
14685,GA,SAV,"Savannah, GA: Savannah/Hilton Head International",530,Bombardier CRJ550,0,0,28,197
14685,GA,SAV,"Savannah, GA: Savannah/Hilton Head International",724,A220-300 BD-500-1A11,0,0,3,89
14685,GA,SAV,"Savannah, GA: Savannah/Hilton Head International",838,Boeing B737 Max 800,0,0,16,99
11423,IA,DSM,"Des Moines, IA: Des Moines International",456,Saab-Fairchild 340/B,0,0,1,0
13577,SC,MYR,"Myrtle Beach, SC: Myrtle Beach International",530,Bombardier CRJ550,0,0,213,91
13577,SC,MYR,"Myrtle Beach, SC: Myrtle Beach International",838,Boeing B737 Max 800,0,0,45,42
14576,NY,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",721,Airbus Industrie A321-200n,0,0,1,2
14576,NY,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",722,Airbus Industrie A320-200n,0,0,111,313
11996,SC,GSP,"Greer, SC: Greenville-Spartanburg International",359,Airbus Industrie A350-900,0,0,1,0
11996,SC,GSP,"Greer, SC: Greenville-Spartanburg International",441,Aerospatiale/Aeritalia ATR-42,0,0,161,169
11996,SC,GSP,"Greer, SC: Greenville-Spartanburg International",442,Aerospatiale/Aeritalia ATR-72,0,0,70,5
11996,SC,GSP,"Greer, SC: Greenville-Spartanburg International",456,Saab-Fairchild 340/B,0,0,2,0
11996,SC,GSP,"Greer, SC: Greenville-Spartanburg International",626,Boeing 767-300/300ER,0,0,1,1
11996,SC,GSP,"Greer, SC: Greenville-Spartanburg International",838,Boeing B737 Max 800,0,0,32,42
15096,NY,SYR,"Syracuse, NY: Syracuse Hancock International",626,Boeing 767-300/300ER,0,0,1,0
15096,NY,SYR,"Syracuse, NY: Syracuse Hancock International",721,Airbus Industrie A321-200n,0,0,1,2
13485,WI,MSN,"Madison, WI: Dane County Regional-Truax Field",678,Embraer 190,0,0,1,0
13485,WI,MSN,"Madison, WI: Dane County Regional-Truax Field",721,Airbus Industrie A321-200n,0,0,1,2
13485,WI,MSN,"Madison, WI: Dane County Regional-Truax Field",724,A220-300 BD-500-1A11,0,0,1,1
14112,FL,PIE,"St. Petersburg, FL: St Pete Clearwater International",612,Boeing 737-700/700LR/Max 7,0,0,9,16
14112,FL,PIE,"St. Petersburg, FL: St Pete Clearwater International",614,Boeing 737-800,0,0,6,73
14193,FL,PNS,"Pensacola, FL: Pensacola International",530,Bombardier CRJ550,0,0,126,0
12992,AR,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",721,Airbus Industrie A321-200n,0,0,1,0
14321,ME,PWM,"Portland, ME: Portland International Jetport",530,Bombardier CRJ550,0,0,683,181
14262,CA,PSP,"Palm Springs, CA: Palm Springs International",723,A200-100 BD-500-1A10,0,0,94,150
14262,CA,PSP,"Palm Springs, CA: Palm Springs International",838,Boeing B737 Max 800,0,0,18,63
14986,FL,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",723,A200-100 BD-500-1A10,0,0,39,348
14986,FL,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",724,A220-300 BD-500-1A11,0,0,31,70
14986,FL,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",838,Boeing B737 Max 800,0,0,46,266
15919,AR,XNA,"Fayetteville, AR: Northwest Arkansas National",612,Boeing 737-700/700LR/Max 7,0,0,1,5
15919,AR,XNA,"Fayetteville, AR: Northwest Arkansas National",678,Embraer 190,0,0,114,136
15919,AR,XNA,"Fayetteville, AR: Northwest Arkansas National",748,Embraer EMB195,0,0,101,67
15919,AR,XNA,"Fayetteville, AR: Northwest Arkansas National",888,Boeing 737-900ER,0,0,2,2
12278,KS,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",623,Boeing 757-300,0,0,2,0
12278,KS,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",626,Boeing 767-300/300ER,0,0,1,0
10466,AZ,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",614,Boeing 737-800,0,0,108,99
12197,NY,HPN,"White Plains, NY: Westchester County",415,Cessna C208B/Grand Caravan,0,0,3,8
11109,CO,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",626,Boeing 767-300/300ER,0,0,2,0
11109,CO,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",724,A220-300 BD-500-1A11,0,0,1,1
11109,CO,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",838,Boeing B737 Max 800,0,0,59,152
11109,CO,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",839,Boeing B737 Max 900,0,0,8,10
13296,NH,MHT,"Manchester, NH: Manchester Boston Regional",530,Bombardier CRJ550,0,0,143,217
13296,NH,MHT,"Manchester, NH: Manchester Boston Regional",722,Airbus Industrie A320-200n,0,0,95,218
11267,OH,DAY,"Dayton, OH: James M Cox/Dayton International",699,Airbus Industrie A321/Lr,0,0,1,0
11638,CA,FAT,"Fresno, CA: Fresno Yosemite International",482,De Havilland DHC8-400 Dash-8,0,0,258,54
11638,CA,FAT,"Fresno, CA: Fresno Yosemite International",721,Airbus Industrie A321-200n,0,0,5,1
11638,CA,FAT,"Fresno, CA: Fresno Yosemite International",838,Boeing B737 Max 800,0,0,24,26
14082,FL,PGD,"Punta Gorda, FL: Punta Gorda Airport",614,Boeing 737-800,0,0,24,63
15624,FL,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",677,Embraer-Emb-170,0,0,99,2
15624,FL,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",838,Boeing B737 Max 800,0,0,22,1
10431,NC,AVL,"Asheville, NC: Asheville Regional",614,Boeing 737-800,0,0,25,100
10431,NC,AVL,"Asheville, NC: Asheville Regional",677,Embraer-Emb-170,0,0,12,178
10849,MT,BZN,"Bozeman, MT: Bozeman Yellowstone International",634,Boeing 737-900,0,0,1,40
10849,MT,BZN,"Bozeman, MT: Bozeman Yellowstone International",721,Airbus Industrie A321-200n,0,0,6,0
10849,MT,BZN,"Bozeman, MT: Bozeman Yellowstone International",838,Boeing B737 Max 800,0,0,46,209
10849,MT,BZN,"Bozeman, MT: Bozeman Yellowstone International",839,Boeing B737 Max 900,0,0,77,108
12391,NY,ISP,"Islip, NY: Long Island MacArthur",673,Embraer ERJ-175,0,0,1,0
13230,PA,MDT,"Harrisburg, PA: Harrisburg International",837,Boeing 787-10 Dreamliner,0,0,1,0
12217,AL,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",624,Boeing 767-400/ER,0,0,1,0
12217,AL,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",678,Embraer 190,0,0,62,32
12217,AL,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",748,Embraer EMB195,0,0,48,68
12945,KY,LEX,"Lexington, KY: Blue Grass",888,Boeing 737-900ER,0,0,1,2
13158,TX,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",723,A200-100 BD-500-1A10,0,0,1,0
13158,TX,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",839,Boeing B737 Max 900,0,0,1,0
10785,VT,BTV,"Burlington, VT: Burlington International",458,Beechcraft Super King Air,0,0,169,0
10868,SC,CAE,"Columbia, SC: Columbia Metropolitan",456,Saab-Fairchild 340/B,0,0,2,0
10868,SC,CAE,"Columbia, SC: Columbia Metropolitan",530,Bombardier CRJ550,0,0,1,0
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",612,Boeing 737-700/700LR/Max 7,0,0,351,1020
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",675,Embraer-145,0,0,26,86
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",838,Boeing B737 Max 800,0,0,3,32
14783,MO,SGF,"Springfield, MO: Springfield-Branson National",614,Boeing 737-800,0,0,1,0
14783,MO,SGF,"Springfield, MO: Springfield-Branson National",677,Embraer-Emb-170,0,0,2,14
14783,MO,SGF,"Springfield, MO: Springfield-Branson National",888,Boeing 737-900ER,0,0,1,0
10980,TN,CHA,"Chattanooga, TN: Lovell Field",677,Embraer-Emb-170,0,0,24,8
12448,MS,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",677,Embraer-Emb-170,0,0,3,7
12448,MS,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",838,Boeing B737 Max 800,0,0,28,60
12448,MS,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",888,Boeing 737-900ER,0,0,3,0
12323,NC,ILM,"Wilmington, NC: Wilmington International",888,Boeing 737-900ER,0,0,1,0
13264,OR,MFR,"Medford, OR: Rogue Valley International - Medford",612,Boeing 737-700/700LR/Max 7,0,0,15,17
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",194,Piper PA-31 (Navajo)/T-1020,0,0,6,0
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",530,Bombardier CRJ550,0,0,1,0
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",673,Embraer ERJ-175,0,0,1,0
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",721,Airbus Industrie A321-200n,0,0,2,0
14689,CA,SBA,"Santa Barbara, CA: Santa Barbara Municipal",838,Boeing B737 Max 800,0,0,20,40
11624,FL,EYW,"Key West, FL: Key West International",678,Embraer 190,0,0,578,157
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",612,Boeing 737-700/700LR/Max 7,0,0,15,35
11637,ND,FAR,"Fargo, ND: Hector International",721,Airbus Industrie A321-200n,0,0,1,0
11637,ND,FAR,"Fargo, ND: Hector International",724,A220-300 BD-500-1A11,0,0,1,1
10620,MT,BIL,"Billings, MT: Billings Logan International",634,Boeing 737-900,0,0,1,0
13486,MT,MSO,"Missoula, MT: Missoula Montana",612,Boeing 737-700/700LR/Max 7,0,0,6,0
13486,MT,MSO,"Missoula, MT: Missoula Montana",677,Embraer-Emb-170,0,0,44,0
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",612,Boeing 737-700/700LR/Max 7,0,0,16,18
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",614,Boeing 737-800,0,0,80,121
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",675,Embraer-145,0,0,28,88
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",721,Airbus Industrie A321-200n,0,0,2,0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",699,Airbus Industrie A321/Lr,0,0,1,1
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",724,A220-300 BD-500-1A11,0,0,1,1
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",678,Embraer 190,0,0,1,0
14696,IN,SBN,"South Bend, IN: South Bend International",677,Embraer-Emb-170,0,0,1,0
14696,IN,SBN,"South Bend, IN: South Bend International",678,Embraer 190,0,0,1,0
14696,IN,SBN,"South Bend, IN: South Bend International",699,Airbus Industrie A321/Lr,0,0,1,0
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",699,Airbus Industrie A321/Lr,0,0,3,6
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",678,Embraer 190,0,0,106,111
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",748,Embraer EMB195,0,0,69,292
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",530,Bombardier CRJ550,0,0,2,1
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",614,Boeing 737-800,0,0,1,0
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",677,Embraer-Emb-170,0,0,1,0
14004,WA,PAE,"Everett, WA: Snohomish County",479,Pilatus PC-12,0,0,2,0
14004,WA,PAE,"Everett, WA: Snohomish County",839,Boeing B737 Max 900,0,0,1,32
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",677,Embraer-Emb-170,0,0,4,1
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",694,Airbus Industrie A320-100/200,0,0,24,56
